text,sentiment,__source__
"listening to  after last nights Up from the Underground screening, awesome job ",positive,train_csv
still no pool key. wth. it`s even hot out today.,negative,train_csv
installed the new modem which is meant to run 5 times faster than the old one and its slower  what the hell? gah slow internet kills me,negative,train_csv
:   sorry guys i have to drop out of the trip... some personal commitments..,negative,train_csv
"TAKE THAT, TAKE THAT!!!! IN YOUR FACES!!!!!!!!!!!!  Robbie won!",positive,test_csv
 garcia bend- learned that lesson last night! I thought i was gonna throw up! Got our tix for fashion show at end of mo.,neutral,train_csv
 K - I can hack if I have directions   have multiple social net sites & I think this is a cool add but we chose not 2 go MU,neutral,train_csv
"Just to drive  crazy, I miss the big blue selected tweet highlight. I can`t tell which tweet is selected anymore",negative,train_csv
 I know what you mean. My little dog is sinking into depression... he wants to move someplace tropical,negative,test_csv
I hate only having 1gb ram to use as host and 1gb for Virtual Machine  Sucks so much,negative,train_csv
watching merlin omg he is cute,positive,train_csv
 haha what`s up Matt ?,positive,train_csv
to save my heart I think Imma let go! I can see myself getting hurt with you!,negative,train_csv
"YAYAYYAYAYAY Toy Story 3 is coming out. June 18, 2010 though",positive,test_csv
 Well thatÃ¯Â¿Â½s disappointing to hear.,negative,train_csv
about to take my mum out for jewellery shopping and a coffee for mothers day,neutral,test_csv
 http://twitpic.com/4uyn9 - I NEED THIS. RIGHT NOW. THIS IS ABSOLUTELY MINDDDD BLOWING  I love this. So much!,positive,test_csv
" Just been in that kind of mood, not reason at all. Lol, but I`ll try not to be too mushy around you!  I can behave!",neutral,train_csv
 Oh noooo that sucks  Did you reschedule for another show?,negative,train_csv
"ok, 1st ginormous cup of coffee down, monday looking much better to me.",positive,train_csv
awww the wee gril in britains got talent,positive,train_csv
" ... rather than outdated & bigoted at worst, and outdated, patronising, imperialist, monoculturalist & self-righteous at best.",negative,train_csv
"thought id tanned after an hour in the sun, i was wrong....i`ve just burnt",negative,test_csv
aww  you are too kind!! Hi sweetie! Are you guys out partying without me   I`m the only person who came to work 2nite lol,positive,train_csv
 I was being childish lol cos one of them said that pic of Jake in Down to earth made them vomit,neutral,test_csv
 I don`t know how to use this,neutral,train_csv
"Ugh, migraine.",negative,train_csv
 I really want a Shish kebab... Going to have to settle for toast,neutral,train_csv
Now I KNOW my shares are up...have 7 followers...wonderful!   The sun is now shining brightly in `darkest Africa`...,positive,train_csv
missing my bffls! missing my friday night dates!  hot dogs for dinner then who knows what the evening holds!,negative,train_csv
Por Favor!!! Only need FIVE more!  http://tinyurl.com/dzcpg3,neutral,train_csv
_2008 thanks  there`s a men`s version in June. It`s very popular.,neutral,train_csv
stoped broadcasting on blogtv coz they all left  and was on my own and one one came any way xD,negative,train_csv
it`s gloomy outside,negative,train_csv
jerk josh! didn`t even come meet me  - im thinking of a number guess ?,negative,train_csv
" Awwh....well at least you are up top, where the magic happens!  Today will be a good day, no worries.",positive,train_csv
for the gays i only made 200 tonight,neutral,train_csv
"_dubbs curse you, igloo dwellers!!",negative,test_csv
ughhh rejected from the 09 mediation program. SUCKSSSS.,negative,train_csv
" nm. dang, you on NOW but i gotta bounce in like 4 minutes  i`m just chilling. the usual.",positive,train_csv
A little twitter mention on SNL,neutral,test_csv
 OMG that`s really good i want to see the photos! have a nice day,positive,train_csv
"  Hi, Thx for following  I teach some Chinese lessons on youtube, pls feel free to have a look www.youtube.com/ChineseLearn",positive,train_csv
Thanks so much for following me here too  I will keep you all up to date as much as possible on my makeup line plus all new collections,positive,train_csv
_brads i`ve finished  lol,neutral,train_csv
Still stupidly sick...cancelled our Philly trip. Sad day,negative,train_csv
 Haha! Thanks! It`s the inane grin from grading. Some students have been really fascinating this semester,positive,train_csv
 Thanks  your my first lol,neutral,train_csv
 I know  haha night,neutral,train_csv
Lazy day in is awesome but I really should go out,positive,train_csv
 Dude... That sucks! Why would they tow it from your own space?,negative,train_csv
 I had an account at a local comic store that I ran to 4k  at one time,neutral,train_csv
 congrats!,positive,train_csv
Just saw a dooope bmw 6 series parked with the top back....to bad it was raining,negative,test_csv
 --- has demi ever replied to you? Coz I haven`t got any...,neutral,train_csv
" ITS A BANK HOLIDAY STUPID!! wait, they don`t have bank holidays in America... Okay keep on celebreting",positive,train_csv
 ahhh yay! I`m getting into it. Knockin` a lot out.,positive,train_csv
http://twitpic.com/4jccd - and also these hi top Reeboks.  cause i can,neutral,train_csv
this chipotle line is out the door! but I really want it!!,neutral,train_csv
" as much as i love to be hopeful, i reckon the chances are minimal =P i`m never gonna get my cake and stuff",neutral,train_csv
_War_MT I`m no longer blue,neutral,train_csv
what a fantastic saturday,positive,train_csv
 oh yeah he IS!  .. you should see him when he REALLY gets going! LOL .. doesn`t care WHO doesn`t like it heheheheh GREAT!,neutral,train_csv
oh and i forgot my cell at home  thankgod for this crackberry,neutral,train_csv
Ok so Jeff looks like he has a black eye!!,neutral,train_csv
 I was going to hidden-file it and you`re thinking about youtube? SO NOTT! Lol. Hey put the phone down and more swimming,neutral,train_csv
"  LOL --> don`t mention it, my pleasure!!",positive,train_csv
 Walaikum assalam...  Alhamdulillah... I`m in Chicago the w`end of May 29th... Are you there? Would be nice to meat... Duas!,positive,train_csv
"sometimes i wish i were a man, i could pee were i stand, and scratch my chest, but instead? here lies a breast  hah",negative,train_csv
went to bed last night with the feeling of a migraine coming and woke up feeling worse.,negative,train_csv
  AAAAAAHHHHHHHH !!!!!  SOOOOOOOO SWEEEEEEET !!!!!!  I miss that age ..... SOOOO MUCH !,neutral,train_csv
Rachmaninoff makes me a happy panda.,positive,train_csv
 I VOTED!!! do u have a personal myspace? i keep talking to fakes   i <3 you. u helped me thru the hrdest time of my life! (: x,positive,train_csv
__  im so sick  I fell over last night outside coz I was putting something in the bin,negative,train_csv
"Getting ready to meet Laura!  Than training, even if I`m sick.",neutral,train_csv
trying to work out how to use Twitter!,neutral,train_csv
woke up from napping  finally got the sleep i needed,positive,train_csv
 i want cafe latteeeeeeeeeee,neutral,train_csv
 i wish someone would inspire me with some sexy time right now ugh but thats not gonna happen...  ugh,neutral,train_csv
 ok  i kinda thought so... i mean those 2? ... it would be funny though.,positive,train_csv
god opened the clouds and said i hate you josh,negative,train_csv
time for mimi`s,neutral,train_csv
I have softball,neutral,train_csv
Now I have no Sky until Monday,neutral,train_csv
 i like the positivity  And no. you may NOT change your carrer. crazyb dog lady just isn`t the same.... when`s your maths test? x,positive,train_csv
" i`d prefer 'observationally insightful', but call it as you see it.  my ice cream`s just too fancy tonight.",positive,train_csv
 I love to Read  And i love Film making,positive,train_csv
"_Kay planted in the garden last week, ive got to check on it",neutral,train_csv
 etherreal WAS my main preoccupation. Now it`s EtherREAL`s preoccupation... humm... me ? schizophrenic ?,negative,test_csv
Oh yeah the camera clipping problems with Void are now completely fixed  yay me for fiddling about,positive,test_csv
 ..people you love.... wait i am not there,positive,train_csv
sweaty and tired from the 6 lap run.  gonna do sun run next year no matter what.,negative,train_csv
 i didnt know u guys have acc in fb hee,neutral,test_csv
 I didn`t want to tell you but I think it`s your body odour,negative,train_csv
"LaLaLand... why am i liking that song so much?! Anyhoo.... grr I have a cold, but thank goodness though the sore throat has gone!!",positive,train_csv
 YES!!! haahaaa.! break out the jellybeaniesss!,positive,train_csv
  amason seems to think hamburger a-go-gos don`t get it till october! well now....,neutral,train_csv
Is my picture showing?,neutral,test_csv
HAPPY MOTHER`S DAY TO ALL MOTHERS!,positive,train_csv
Yet another good weekend with someone. Sigh. Man I like the boy..,positive,test_csv
*cough cough hack hack,neutral,train_csv
will continue my dramathon! episode 14 here i come!,neutral,train_csv
My new car is already giving me problems  That cant be a good sign.,negative,train_csv
  god you guys...i`ll call you guys...three way. to discuss.,neutral,train_csv
 better safe than sorry!  Glad everything is okay.,positive,train_csv
" oh, left off the  smiley face so you knew I was kidding.",neutral,train_csv
Drinking tea and eating choc chip cookies. Going to head to sleep soon! Night all,neutral,train_csv
why did i agree to work a double shift,neutral,train_csv
  lol - thats 51p less ive got towards the cruise!!,neutral,test_csv
 Haha!  I`m convinced you`d be great at it.,positive,train_csv
 gables apartments has corporate and their nice.,positive,train_csv
 Your Highness...........................crystalmarieDONTluvSpiteAnymore,neutral,train_csv
 I know. I was hoping to meet you tonite  & I just found out a few min ago that we have a mutual friend Cuong H.,neutral,train_csv
Can`t sleep but is happy that the Fugees are keeping him company,neutral,train_csv
Watching twilight and eating potato salad.,neutral,train_csv
woke up.,neutral,train_csv
im determined to slarm around my house and eat egg sandwiches. and smoke a few bowls. sounds like a splendid evening to me,positive,train_csv
All done. No more internship.,neutral,test_csv
"im with andrew  it was a long, but fun day",positive,train_csv
"Good morning, to all the mommies happy mothers day.  Now I am off the pull the cats tail.  I know she likes it",positive,test_csv
early morning golf on a sunny day,neutral,train_csv
"is rotting away at her desk. Would`ve been really down and out but thanks to YL, you made my day. You`re the best support system - EVER!",positive,train_csv
 good!  now let`s go get this done..... www.HennesseyBlack.com,positive,train_csv
 nah jkin he`s hot! so... bored now,neutral,train_csv
 (Raises hand) Oh! Oh! Me too! #caffeine,neutral,train_csv
 I just laughed out loud on the bus reading your statement of ethics. People moved away. He he he.,neutral,test_csv
 yeah that sounds more sensible. thought you had a heston bleumenthal moment of genius somehow!,positive,train_csv
Happy Birthday to my ****,positive,train_csv
 Their is no such thing as TRANSPARENCY only selective OPACITY...,neutral,train_csv
is online shopping...fantastic,positive,train_csv
 OHHH my bad! yes him  heh heh,negative,train_csv
I wanna buy a million copies. But i aint that rich   just buy some more copies urself hahah,negative,train_csv
A very exciting week,positive,train_csv
Going downstairs for more coffee and socialising  Wow... Only 4:16?.. Gives me time for French later,positive,train_csv
 unfortunately I didn`t leave the house in time,negative,test_csv
Eating a dillybar from DQ! Yuuum,positive,train_csv
 IKR?! My mom got it for me a birthday a few years ago. Tis the best,positive,train_csv
Going out. A barbeque maybe?,neutral,train_csv
 Im pleased hun,positive,test_csv
someone doesn`t feel good...,negative,test_csv
 yup! way to **** early and I`m already at work,neutral,test_csv
  awwww i have no internet right now....  -drummer boi,negative,train_csv
"i cant sleep, i dont deserve this .... N you know it",negative,train_csv
"Working from home today, my back is killing me  Doctor and then physio after later today.",negative,train_csv
 > 'live Q&A 24/7'... definitely the best part of twitter for me,positive,train_csv
 have fun tonight,positive,train_csv
 Nothing yet,neutral,train_csv
up way too early for a sunday.. watching old episodes of grey`s,neutral,train_csv
 That was fantastic! Thank you,positive,test_csv
I`m so freaking afraid that once again I`ve managed to stick my foot in my mouth and scare yet another person off . . .,negative,train_csv
 ~ Sorry the response to my assistant job has already been filled. Please check back soon.  I`m sure she will not last long.,negative,train_csv
": what a cute pic of the girls, and so vibrant.  I didn`t get anything cpeven close.",positive,train_csv
 that was funny! LOVED IT! I almost fell for it. Haha,positive,train_csv
 i know!!,neutral,train_csv
"K, just finished my last 2 clients for the night. Going home alone  Thats ok I need to be alone, must find inner peace.",negative,train_csv
 hi my name is Chelsea and i respect your opinion when it comes to dwts. you were great on there too!,positive,train_csv
im ill hate it. seeing the doc at 5 too 10.,negative,train_csv
" You might have too. One of them accused you guys to being 'One Sided' on the issue. They`re getting way, way out of hand.",negative,train_csv
 That`s how it was for me in March...it came sooo slow..then it was over in a heartbeat,negative,train_csv
 im seeing this guy 2moro arvo after skl cus he asked me to,neutral,train_csv
 i wanted to see that.  enjoy it!,positive,test_csv
yum - mother`s day lunch at The Food Business in Burnside was delicious! such a gorgeous day,positive,train_csv
Is revisingg,neutral,train_csv
"Enjoying sunshine in the park with friends, pale shirtless footballers are not attractive I`m afraid",neutral,train_csv
 yup its working. they couldn`t recover anything on it though,negative,test_csv
Happy Star Wars Day everyone! May the 4th be with you all  ****,positive,train_csv
I made a MySpace for Twitter with the name 'The Twitter Kingdom'. Here is the link: http://bit.ly/13PQtw  - join me!,neutral,train_csv
 Content content content .... gah! Story of my life right now - thx for reminding me. That`s what I should be doing v. Tweeting,positive,train_csv
 sike sike call it truce???????????????? u still a **** and my ppl still gonna air u out tho,negative,train_csv
 anytime buddy  I c u @ 701!,neutral,train_csv
can`t sleep throat dry as hell.. ugh ! still gon` wake up fabulous !,neutral,train_csv
" yea, I was just about to say something  It`s great to hear! Ukrainian!",positive,train_csv
I`m feeling higher than Mt Everest,positive,test_csv
i have never seen Wall-E. i am confused because i had no idea what you guys were talking about... hehe!  now i do though!,neutral,train_csv
 it wasn`t that good tonight  I know DCD though .... I won`t say what happened!,negative,train_csv
Oops that would be #edaust09,negative,train_csv
"think I`m gonna start writing a proper blog, can anyone recommend any good blog host thingys?",positive,train_csv
It worked. Cool AND the gang!,positive,train_csv
"I also think that I`m talking to myself now. Okay I need to get to bed. BTW, I miss my brothers.",negative,train_csv
I`m missing one of my diamond earrings. This makes me sad.,negative,train_csv
I can`t sleep... And now????,neutral,train_csv
 ooh like what? I`m planning on spending the night in as well,neutral,train_csv
Nooooothing to do tonight,negative,train_csv
 Where r u Yvonne?? Haven`t seen u in the google groups in a day or so. Miss ya.,negative,test_csv
Back from Worcester.  My work week starts on Friday at 2:30.,neutral,train_csv
"Yeah, that didn`t last long..",neutral,test_csv
"Last night, bad guys tried to enter in my garden . I was alone and I really got scared. Now, i feel really stupid. NOT FUNNY",negative,train_csv
 Joe`s version is pretty but it`s a sleeper.  Shouldn`t be played at 1am.,neutral,train_csv
wow I feel like ish  and I really feel bad because those ignorent aholes wont overturn prop 8,negative,train_csv
is chilling at home,positive,train_csv
- im hungry...but there`s no food at mah house.,negative,train_csv
 Hope you feel better soon and check out my cool backround on my profile,positive,train_csv
haappy bank holiday  2 weeeeks. aah!,positive,test_csv
 If only we could ever actually be allowed to stay here and do that,neutral,train_csv
would like to have a gaming system,positive,test_csv
I`m glad I don`t have class on Fridays. I need the break! Algebra test on Wednesday,neutral,train_csv
who goes bowling anymore?... me and my friends,neutral,train_csv
"i want some grape soda, jack fowers` fault. also,  i wish i could see you play  are your uk gigs sold out? please reply!!!!!!!!",neutral,train_csv
" I did my best, it is Sunday after all",positive,train_csv
 any chance of seeing you at a race in germany? unfortunately hardly any tv & news coverage of cycling here anymore!,negative,train_csv
looks like we`re rained out for weekend climbing,negative,test_csv
Trying to figure out how to use this twitter thing  Hahhh,neutral,train_csv
I feel like an M&M McFlurry  mmm... But I won`t get one coz I need to look good for when I go to the States!!! 7 weeks 2 go aaaaahhhh!!!,neutral,train_csv
 hi.wanna see 17 again again with me ;) i`ll fly to cali and see it with you,neutral,train_csv
Found out I have to go to the US again in August. Getting tired of transatlantic flights. Not good for my carbon footprint either,negative,train_csv
On my flight headed 2 denver...see yall in a min,neutral,train_csv
Good Morning. It`s Friday and the start of my work week  But... Lakers are going to take the 4th W tonight. Woohoo GO LAKERS!!!!,positive,test_csv
" well, my question is on your blog post",neutral,test_csv
 At work at the mo and it`s so sunny here today   Off to see a band tonight!!,neutral,test_csv
Come on guys tell me how much your theater charges!!! I want to know if mine is fair and/or average!  Me and hubby are having a discussion,neutral,train_csv
" omginorite! I`d be all fancy and tophatted all the time, it`s really too bad I can`t grow a handlebar moustache..",negative,test_csv
is missing someone.. haayy..  http://plurk.com/p/x2avn,negative,train_csv
of course im almost there and theres traffic,neutral,train_csv
 pic as promised  http://twitpic.com/4wqy4,neutral,train_csv
 LMAO!I was JUST thinking how I **** hate @ least 3 people that I`m following...but I haven`t unfollowed em` yet. I`m a loon.,negative,train_csv
"#bigfanfriday 2day, & i go & friggin loose 1, life sucks!!",negative,train_csv
Chatting with matt from mercy mercedes lol.,neutral,test_csv
_val_4_now not sure what youre talking about...im not on a ferris wheel im on my couch!,neutral,train_csv
try to play John Travolta`s 'Grease Lightning' bassline.. it`s cool,positive,train_csv
" Yes, they clearly relished acting together, sparking off each other`s performance. And milking all the laughs!",positive,train_csv
 yea I was about to call you shallow but you saved yourself by saying he makes good music,positive,train_csv
" I`m suffering from the Internet that works bad, only sites hosted on russian servers are available for me",negative,train_csv
  I`m so sorry.  I don`t understand why some people expect everyone to react to these things with the same 'poise' as themselves,negative,train_csv
 Dun wanna travel all the way there for lunch now. But yeah i have been there. Nice place. Missing Shan-e-Punjab though...,neutral,train_csv
Ugh. Another 'what day is it today?' (5 most uttered words last 2 weeks for me) - Missed a 10 yr old birthday & it was even on my iCal.,negative,train_csv
"I am tired of my phone. Walkman works like a charm, but l need better video and wap really. Thanks for yesterday and for buying my album",neutral,test_csv
" One of my good friends in the states has it covered now, but thank you again!",positive,train_csv
"A singing girl. Talented, yeah. Good to complain about? No",positive,train_csv
New Twitter coolness: conversations with neighbors (http://is.gd/ybd0) during a thunderstorm.,neutral,train_csv
 hahaha probably not  sorry. We`ve got some things to do around the house...and then we have to go to Jared`s parents house,positive,train_csv
ok...so i`m Twittin from my computer...its gonna be bad when i get on my phone.. cause ima be lost like ****,negative,train_csv
Although it is becoming Tuesday (soon) in New Zealand  *  _starla    H... ? http://blip.fm/~5jhim,neutral,train_csv
Watching a movie with sam,neutral,train_csv
_kearley That`s Twitter for you.,neutral,train_csv
going out to see star trek   be back in a while,neutral,train_csv
_ I`m still waiting for them to recontinue their 'breathless' scent..  lol,neutral,train_csv
http://simoneserhan.tumblr.com new post,neutral,train_csv
Just got home from the hospital.... i have another clot in my leg,negative,train_csv
 what`s wrong with dressing in fifties fashion?,neutral,train_csv
i`m only updating this so that brett`s phone beeps  but really.. looking at wedding stuff. again.for the next five months.,neutral,test_csv
I`m going to town on these two dinner rolls and some dark chocolate  yummmm,positive,train_csv
: Where did you get a copy? I wanna watch that also.,neutral,train_csv
Did it!!  back in pakistan! - http://bkite.com/07kBP,neutral,test_csv
  the cokies arnt real imaginary will hav to do mmmmmmmmmmmm cookie...,positive,train_csv
went to the dmv today.....some things never change,negative,train_csv
is in a good mood,positive,train_csv
"around, reading, bed.",neutral,train_csv
" I`m sure the Mrs. will follow when she gets comfortable on the new computer, may be a while  #hhrs",neutral,train_csv
" Ten hours ago, I was was sleeping, sorry.",negative,train_csv
 Listened to it again coz you reminded me. This is so depressing.  ? http://blip.fm/~5joo9,negative,train_csv
 everything counts  what are you drinking?,neutral,train_csv
"i want my ben and jerrys now lol, TWEET PEOPLE im bored",neutral,train_csv
 Is you cat clean again?  Hope so ;) ****,positive,train_csv
 Aw thank you. I suppose it`s a good thing since it means more tweeting.,positive,train_csv
reaaaallly bored,negative,train_csv
finally finished my marketing project only took me 7 hours..now just hanging out and relaxing,positive,train_csv
just got a wii,neutral,train_csv
 i can`t go tonight   *Cait*,neutral,train_csv
"tried oprahs free unfried kfc and loved it  i went back for another try and topped it with boba and wolverine.Chilled with pope,dave,ben",positive,train_csv
ok      Love you girls. but work beckons.  Will come back later for #twpp,neutral,test_csv
  haha soooo party tonight???,neutral,train_csv
_78 Elaine`s my online mommy too. She gives good advice.,positive,train_csv
 bl MUTHAFUCKIN ah!  I win!,neutral,train_csv
" haha well i was at my friend`s party, but then i realized i forgot my stepmom`s bday, so i had to come home to call her!",neutral,train_csv
is working hard or maybe thats hardly working,negative,train_csv
 i changed my mind dammit!! a Tsar can change his mind at any time without no prior notice,negative,train_csv
today was a lovely day! I had fun with  and  this evening!,positive,train_csv
 the DS version sucks,negative,test_csv
 love the stuff he sell... you should help this guy with his logo and shop  it`s kinda Wordart,positive,train_csv
 I`ll be thinking about how many goals United are going to knock past City. How `bout you?,neutral,train_csv
"I so don`t wanna go outside, I don`t have anything to do there  Maybe I will write later...",neutral,train_csv
posted a few pics of my college on my myspace www.myspace.com/katieheidie,neutral,train_csv
keeping it chilled.,positive,test_csv
Joan is such a legend! I can`t wait for apprentice finale!!! im so addicted i think i need a rehab!! LOL tweet later..  xoxo,positive,train_csv
_Mandarich well welcome back from the dark side!,positive,train_csv
 You live dat glamorous life.,positive,train_csv
Ideas gallore!!  Rock Opera FTW!!!! Yes tweets Kayleigh and I are writing a rock opera.  For more info email us: CoatAndKay.com,neutral,train_csv
"booziest weekend in a long time, good fun though!",positive,train_csv
 i`m sorry  today`s been nothing but a **** heartbreak,negative,train_csv
I love crowded cars  and Ayanna!,positive,train_csv
Sooo the Children`s Museum was closed for a fund raiser when we got there.  annoying,negative,test_csv
HAPPY MOTHER DAY JANEY! EVEN THOUGH IDK IF YOUR A MOMMY!,positive,train_csv
" Same as, it`s BS I tell you! Ah well, better attempt some",neutral,train_csv
i hate feeling like this about him  i need a break away from everyone... as soon as exams are over i`m defo off to portsmouth for a bit,negative,test_csv
this is absurd ! I feel like a dipping in the pool real quick . its too bad i dont have a poool,negative,test_csv
Trying to save money for an iPod touch!,neutral,train_csv
"I have a 4-H lamb meeting. It should be fun. And it is sunny! Yay! I can play with my horses this afternoon. Clap, clap, clap!!!",positive,train_csv
So it`s Friday... I have to keep reminding myself since every day seems the same,neutral,train_csv
pool is still closed  and it is cloudy. what should i cook tonight?,neutral,train_csv
 Cant wait && Cant wait to see the 3d concert experience (i live in the uk) the was the trailer at the cinema yesterday.,positive,train_csv
 So sorry to hear about your mom! that really sucks,negative,train_csv
"Bah, here I was out in the sun in my new hammock, drinking beer, playing the guitar and singing, and the mosquito chased me inside",negative,train_csv
" I`m only allergic to some bunnies. Are you allergic to all fur? That sucks! Isn`t that cosmic irony, a furry allergic to fur!",negative,train_csv
 Sorry to disappoint. Not a big Nascar fan but I`m still an all-around decent redneck other than that.,negative,train_csv
The Goonies. Projected. On a garage door. With my friends. Amazing.,positive,train_csv
Rough start to my day.  Taking this one off from DON so as not to spread my bad vibes. Hope you all have a great weekend! I`m outty.,neutral,train_csv
 yeah its goin to vmail now.. I CALLED it while i was in the store.. no luck,negative,train_csv
 Chowder is the ****!!!!!!,negative,train_csv
"Omg, watching Hollie Steel`s crying is so so painful  #bgt",negative,train_csv
Aww man.  arrived. How-To Guide-less,neutral,train_csv
" Ha, yea you are so not allowed days of rest, way too many interesting ideas to incorporate into tweetdeck",positive,train_csv
 Indeed. Thanks for sharing that! Now I can go to sleep giggling. Night!,positive,train_csv
"_FC sounds good  maybe some player quotes, photos etc I`m living in WA atm so would love bits and pieces from the Ady and Sun",neutral,train_csv
i love me some americana- but no movies to see,neutral,train_csv
Reminising on such a wonderful day yesterday with my family and my love.  Nothing like shooting some basketball with the men in my life,positive,train_csv
 heyyyyyyyyyyyyyya,neutral,train_csv
 you will be great! Have a wonderful first day,positive,train_csv
 did your car get towed? Thats what happened to redgie`s car last time he went there  another reason why i don`t like splashtown,neutral,train_csv
happy mothers day to all you mums out there,negative,train_csv
im hungry.due to last night`s dinner..or lack there of.. someone take care of me,neutral,train_csv
is missing out on the sunshine and trying to stay awake after having just 2 hours sleep,neutral,train_csv
 i wish i was there too,positive,train_csv
"homee from wango tango, i had fun  really tired now. wrapping moms present and passing out. <3",positive,train_csv
i`m not ready for tomorrow`s competition!,neutral,train_csv
 Ich will auch zu Pinkpop,neutral,train_csv
"Richelle Mead - Succubus Blues-fabulous read! very entertaining, lots of fun and interesting too!! next please..",positive,train_csv
" white pointy shoes haha, and ah you got me excited about the enw drummer  youre mean!",neutral,train_csv
 why am I weird?,negative,train_csv
Was woken up by my screamin lil nefuew,negative,train_csv
 they`re getting back together for one more album.. or so i heard.,neutral,train_csv
" Oh, no need to stop. I could use the ego boost.",neutral,train_csv
Got back from Arizona yesterday.  Moved the furniture and stuff out of the Arizona house and shipped it to Redwood City.    How sad.,negative,train_csv
wishing i was karen from will&grace,neutral,train_csv
Its 1:47 here... hmm wat to do? not sleep for shure!,neutral,train_csv
_y_Tony I had Pad Thai 3 times last night  ragoons LOL yumb,neutral,train_csv
"My feet are killing, I`ve walked miles in search of an art shop...doesn`t seem like Ealing has one",negative,train_csv
Geesh 5 days straight (he`s not the boy-nside joint) LOL .....headed with  and then go c BF,neutral,train_csv
The Good: I drank Jager and licked a hot asian girl`s foot. The Bad: I was reminded once again that I will never get asian girls ever.,neutral,train_csv
possessed beyond certainty that she has made the rite decision,positive,train_csv
cant get onto twitter on the Internet,neutral,train_csv
Babysitting in the sun and heat. I`m getting lots of freckles,negative,test_csv
 yeahh! Ryland was amazing xD BUT I DIDN`T GET A HUG OFF HIM booo  Suarez seemed a bit off tbh..but I think he`d just woken up,positive,train_csv
"  I could never do that to one of my children, look what happened to Nina Zavaroni (sp) Brooke Shields and Drew Barrymore",neutral,train_csv
 He`s totally ignoring me!! How sad!  I am heartbroken,negative,train_csv
"WOW, got killed on first wave of Horde on Gears. FAIL",neutral,train_csv
 - JT on SNL tonight.,neutral,test_csv
 SEND ME THAT PHOTO MAN  ily favourite,positive,train_csv
Good morning!!! Who wants breakfast??,positive,train_csv
Math is amazing and hell at the same time  socialily that is the naiv part is fine.,neutral,train_csv
"_xo  wicked , what time you leaving? how come you cant stay the night",negative,train_csv
" great!!  i`ve gpt tp put the lyrics in, finsih the background, then go over some writing, and then done!!",positive,train_csv
 dude what is your sn nowadays because i think i lost yours,neutral,train_csv
"chatting with some of my old classmates, hellyeah fun but we have some of very weird conversation haha.  hello? bbm lo error ya?",neutral,train_csv
  i can`t.,neutral,train_csv
 Sleeping in for me is sleeping until 8am  But you know I have 3 kids ....,neutral,train_csv
says np- Because of You -- Ne-Yo  (music) http://plurk.com/p/svm3r,neutral,train_csv
" Its sunny atm, need to drop my brother for his classes later, so will find out then",neutral,train_csv
Another HD - my lecturer was gob smacked by how good our presentation was,positive,train_csv
Won a gps at post prom,positive,train_csv
Just got up from a nap.. Relaxing for the night,positive,train_csv
new on twitter,neutral,train_csv
 Oh that can`t be nice,negative,train_csv
@_Emily_Young_ okey,neutral,train_csv
 Have fun amorsote even tho u forgot my bday which is today,neutral,train_csv
"a surprisingly good day, now its time to sleep. hopefully sweet dreams await me",positive,train_csv
 Now that`s a very nice way to fall asleep.,positive,train_csv
  That`s alright. Add your egg and maybe some sort of leftover meat and it`s not so bad <3,positive,test_csv
 checked and commented,neutral,train_csv
 *HUGS you*  awwww......i`m sorry you are feeling sad E!,negative,train_csv
god... im suffering greatly... having no hair + sitting in blazing sunshine = v v bad sunburn,negative,train_csv
 I`m having the same problem,negative,train_csv
miss your smile,negative,train_csv
Getting one of our field vehicles cleaned. Looks like our action hero governor wants to give me another furlough day. How nice of him,positive,train_csv
 _langley Hi guys! Guess who has Twitter on her phone now? Me!,neutral,train_csv
" well you MY man, you and your truck are 900 too many miles away!!",negative,train_csv
     I LOVE YOU GUYS! get your **** to australia in december for my birthday,positive,train_csv
"is chillin` with my hangover, hollyoaks and a plate of chips....sunday mornings",positive,train_csv
  you better come back soon! <3,positive,train_csv
 No but I just checked and got it LOL. You are ok! I went live for a few minutes and everything is fine.,positive,train_csv
 I can`t take it,negative,train_csv
"kid`s class is going on field trip today ~ and for once, I was smart enough to not volunteer to help!",neutral,train_csv
Always get my hopes up too soon...we were soooo close,positive,train_csv
I cant use my blackberry today. This sucks.,negative,train_csv
listening to those litle hyperbirdies terrorizing the world since 4.30! lets cook em,negative,train_csv
My mom said I eat a lot,neutral,train_csv
but omg mummy bought me ice-cream!,positive,train_csv
making german apple slice  nom nom nom,positive,test_csv
watching freo on a sunday arvo is a good hobby,positive,train_csv
 http://twitpic.com/4l85a - best kind of gum ever! I just bought a pack,positive,test_csv
in the mailbox already for 2 hours,neutral,train_csv
" its not mothers day on the west coast, tyvm",positive,train_csv
Happy Mother`s Day! It will be a good day,positive,train_csv
 i`m playing good because i`m a big baby,positive,train_csv
Just had some babi pangang. Now off to friends. Tomorrow it`s working time again,neutral,train_csv
 i agree with the whole Hollie thing,neutral,test_csv
Whats is up with me! I am spilling everything,negative,train_csv
"  i didn`t get it. although, as it`s a religious thing i think i`ll let that one slip by...",neutral,train_csv
Hellooooooo... Whats the scene people !!!,negative,train_csv
my thumb hurts after breaking the nail....,negative,train_csv
"I am in a middle of a industrial estate in pirate ffancy dress,ready to do a 7 mile walk",neutral,train_csv
Out with the guys playing 10 pin & doing Mexican! Great combo! My bowling was not so good though  I blame it on my previous broken arm!!,neutral,train_csv
